FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.021;0.577;3.211;1;-0.026;0.632;3.266;2;-0.031;0.965;3.281;3;-0.041;1.170;3.284;4;-0.204;0.844;3.250;5;-0.263;0.597;3.246;6;-0.248;0.386;3.157;7;-0.243;0.316;3.125;8;0.148;0.863;3.274;9;0.220;0.597;3.252;10;0.214;0.379;3.177;11;0.199;0.289;3.136;12;-0.099;0.494;3.192;13;-0.139;0.096;3.193;14;-0.155;-0.226;3.235;15;-0.154;-0.287;3.154;16;0.060;0.503;3.197;17;0.099;0.110;3.194;18;0.092;-0.219;3.228;19;0.096;-0.277;3.144
Frame2;0.038;0;-0.022;0.577;3.211;1;-0.026;0.631;3.267;2;-0.031;0.965;3.281;3;-0.042;1.170;3.285;4;-0.204;0.843;3.250;5;-0.263;0.597;3.248;6;-0.248;0.386;3.157;7;-0.243;0.316;3.125;8;0.148;0.862;3.275;9;0.220;0.597;3.253;10;0.213;0.378;3.177;11;0.198;0.299;3.140;12;-0.099;0.494;3.193;13;-0.140;0.097;3.191;14;-0.158;-0.221;3.225;15;-0.158;-0.280;3.141;16;0.060;0.503;3.198;17;0.099;0.110;3.194;18;0.092;-0.219;3.227;19;0.096;-0.276;3.143
Frame3;0.055;0;-0.022;0.576;3.212;1;-0.026;0.631;3.267;2;-0.031;0.964;3.282;3;-0.042;1.167;3.285;4;-0.205;0.842;3.251;5;-0.263;0.596;3.250;6;-0.248;0.386;3.157;7;-0.243;0.316;3.126;8;0.147;0.861;3.275;9;0.219;0.595;3.254;10;0.212;0.378;3.177;11;0.198;0.305;3.142;12;-0.099;0.493;3.193;13;-0.143;0.097;3.181;14;-0.160;-0.220;3.217;15;-0.159;-0.279;3.133;16;0.059;0.502;3.198;17;0.099;0.110;3.194;18;0.093;-0.218;3.225;19;0.098;-0.275;3.141
Frame4;0.072;0;-0.023;0.574;3.213;1;-0.027;0.629;3.269;2;-0.032;0.962;3.282;3;-0.042;1.163;3.283;4;-0.207;0.840;3.252;5;-0.265;0.593;3.253;6;-0.248;0.385;3.157;7;-0.243;0.316;3.125;8;0.145;0.858;3.276;9;0.218;0.593;3.255;10;0.211;0.377;3.177;11;0.198;0.308;3.143;12;-0.100;0.491;3.195;13;-0.148;0.096;3.168;14;-0.162;-0.221;3.210;15;-0.161;-0.279;3.127;16;0.058;0.500;3.200;17;0.099;0.109;3.192;18;0.096;-0.217;3.217;19;0.102;-0.273;3.132
Frame5;0.089;0;-0.023;0.574;3.213;1;-0.027;0.629;3.269;2;-0.032;0.962;3.282;3;-0.042;1.163;3.283;4;-0.207;0.840;3.252;5;-0.265;0.593;3.253;6;-0.248;0.385;3.157;7;-0.243;0.316;3.125;8;0.145;0.858;3.276;9;0.218;0.593;3.255;10;0.211;0.377;3.177;11;0.198;0.308;3.143;12;-0.100;0.491;3.195;13;-0.148;0.096;3.168;14;-0.162;-0.221;3.210;15;-0.161;-0.279;3.127;16;0.058;0.500;3.200;17;0.099;0.109;3.192;18;0.096;-0.217;3.217;19;0.102;-0.273;3.132
Frame6;0.105;0;-0.023;0.574;3.213;1;-0.027;0.629;3.269;2;-0.032;0.962;3.282;3;-0.042;1.163;3.283;4;-0.207;0.840;3.252;5;-0.265;0.593;3.253;6;-0.248;0.385;3.157;7;-0.243;0.316;3.125;8;0.145;0.858;3.276;9;0.218;0.593;3.255;10;0.211;0.377;3.177;11;0.198;0.308;3.143;12;-0.100;0.491;3.195;13;-0.148;0.096;3.168;14;-0.162;-0.221;3.210;15;-0.161;-0.279;3.127;16;0.058;0.500;3.200;17;0.099;0.109;3.192;18;0.096;-0.217;3.217;19;0.102;-0.273;3.132
Frame7;0.122;0;-0.025;0.570;3.215;1;-0.029;0.625;3.271;2;-0.034;0.958;3.282;3;-0.043;1.159;3.281;4;-0.209;0.836;3.253;5;-0.266;0.591;3.256;6;-0.250;0.383;3.158;7;-0.244;0.300;3.116;8;0.142;0.854;3.278;9;0.217;0.591;3.256;10;0.210;0.375;3.176;11;0.197;0.311;3.144;12;-0.102;0.488;3.197;13;-0.152;0.096;3.156;14;-0.164;-0.220;3.202;15;-0.162;-0.280;3.121;16;0.056;0.496;3.202;17;0.100;0.109;3.188;18;0.098;-0.215;3.210;19;0.104;-0.270;3.124
Frame8;0.139;0;-0.027;0.566;3.217;1;-0.032;0.621;3.272;2;-0.036;0.954;3.283;3;-0.044;1.154;3.280;4;-0.212;0.833;3.254;5;-0.268;0.588;3.258;6;-0.253;0.380;3.160;7;-0.248;0.304;3.118;8;0.139;0.850;3.280;9;0.217;0.589;3.258;10;0.206;0.375;3.172;11;0.188;0.321;3.129;12;-0.105;0.484;3.199;13;-0.156;0.095;3.145;14;-0.166;-0.219;3.195;15;-0.163;-0.279;3.115;16;0.054;0.490;3.205;17;0.101;0.109;3.183;18;0.100;-0.215;3.204;19;0.106;-0.270;3.117
Frame9;0.182;0;-0.030;0.561;3.219;1;-0.035;0.617;3.274;2;-0.039;0.950;3.283;3;-0.046;1.151;3.279;4;-0.214;0.829;3.255;5;-0.271;0.586;3.260;6;-0.255;0.378;3.161;7;-0.252;0.306;3.121;8;0.135;0.843;3.283;9;0.217;0.589;3.259;10;0.184;0.407;3.130;11;0.162;0.377;3.092;12;-0.109;0.480;3.201;13;-0.160;0.095;3.138;14;-0.168;-0.216;3.188;15;-0.164;-0.278;3.110;16;0.050;0.485;3.208;17;0.101;0.108;3.180;18;0.101;-0.215;3.199;19;0.108;-0.269;3.112
Frame10;0.199;0;-0.030;0.561;3.219;1;-0.035;0.617;3.274;2;-0.039;0.950;3.283;3;-0.046;1.151;3.279;4;-0.214;0.829;3.255;5;-0.271;0.586;3.260;6;-0.255;0.378;3.161;7;-0.252;0.306;3.121;8;0.135;0.843;3.283;9;0.217;0.589;3.259;10;0.184;0.407;3.130;11;0.162;0.377;3.092;12;-0.109;0.480;3.201;13;-0.160;0.095;3.138;14;-0.168;-0.216;3.188;15;-0.164;-0.278;3.110;16;0.050;0.485;3.208;17;0.101;0.108;3.180;18;0.101;-0.215;3.199;19;0.108;-0.269;3.112
