FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;HandRightCoordinates.x;HandRightCoordinates.y;HandRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;-0.024;0.508;3.242;1;-0.029;0.562;3.294;2;-0.031;0.884;3.305;3;-0.032;1.084;3.235;4;-0.177;0.807;3.290;5;-0.349;0.698;3.298;6;-0.277;0.537;3.243;7;-0.299;0.485;3.242;8;0.121;0.804;3.313;9;0.238;0.667;3.353;10;0.179;0.776;3.184;11;0.128;0.755;3.145;12;-0.089;0.441;3.224;13;-0.135;0.081;3.242;14;-0.151;-0.228;3.276;15;-0.145;-0.255;3.204;16;0.043;0.444;3.234;17;0.075;0.096;3.243;18;0.093;-0.218;3.270;19;0.097;-0.246;3.200
Frame2;0.044;0;-0.024;0.508;3.241;1;-0.029;0.561;3.293;2;-0.031;0.883;3.304;3;-0.032;1.084;3.234;4;-0.177;0.805;3.288;5;-0.349;0.694;3.298;6;-0.277;0.531;3.251;7;-0.268;0.472;3.253;8;0.123;0.801;3.313;9;0.231;0.662;3.351;10;0.208;0.833;3.221;11;0.186;0.867;3.212;12;-0.090;0.440;3.221;13;-0.135;0.077;3.242;14;-0.152;-0.231;3.275;15;-0.146;-0.258;3.204;16;0.043;0.444;3.233;17;0.075;0.096;3.242;18;0.093;-0.218;3.270;19;0.097;-0.246;3.200
Frame3;0.084;0;-0.024;0.507;3.240;1;-0.029;0.561;3.292;2;-0.032;0.882;3.303;3;-0.032;1.084;3.234;4;-0.177;0.801;3.284;5;-0.350;0.690;3.298;6;-0.277;0.527;3.256;7;-0.256;0.467;3.257;8;0.124;0.798;3.313;9;0.226;0.659;3.351;10;0.226;0.854;3.247;11;0.214;0.907;3.256;12;-0.090;0.439;3.218;13;-0.135;0.074;3.243;14;-0.153;-0.232;3.275;15;-0.146;-0.260;3.203;16;0.044;0.443;3.232;17;0.076;0.093;3.240;18;0.093;-0.218;3.270;19;0.098;-0.246;3.200
Frame4;0.101;0;-0.025;0.506;3.238;1;-0.030;0.560;3.290;2;-0.033;0.881;3.301;3;-0.032;1.083;3.233;4;-0.177;0.798;3.281;5;-0.350;0.687;3.299;6;-0.277;0.524;3.257;7;-0.259;0.464;3.257;8;0.125;0.796;3.312;9;0.228;0.664;3.354;10;0.235;0.896;3.259;11;0.228;0.957;3.260;12;-0.090;0.437;3.216;13;-0.135;0.072;3.243;14;-0.153;-0.233;3.274;15;-0.146;-0.261;3.203;16;0.044;0.442;3.230;17;0.076;0.090;3.239;18;0.093;-0.218;3.270;19;0.098;-0.246;3.199
Frame5;0.118;0;-0.025;0.506;3.236;1;-0.030;0.559;3.288;2;-0.034;0.880;3.299;3;-0.032;1.083;3.233;4;-0.177;0.795;3.277;5;-0.349;0.683;3.298;6;-0.278;0.520;3.256;7;-0.272;0.462;3.254;8;0.126;0.796;3.312;9;0.234;0.676;3.357;10;0.244;0.893;3.274;11;0.229;0.947;3.265;12;-0.091;0.437;3.213;13;-0.134;0.071;3.243;14;-0.153;-0.234;3.274;15;-0.146;-0.262;3.203;16;0.044;0.441;3.229;17;0.076;0.088;3.238;18;0.093;-0.218;3.269;19;0.099;-0.246;3.199
Frame6;0.135;0;-0.025;0.506;3.236;1;-0.030;0.559;3.288;2;-0.034;0.880;3.299;3;-0.032;1.083;3.233;4;-0.177;0.795;3.277;5;-0.349;0.683;3.298;6;-0.278;0.520;3.256;7;-0.272;0.462;3.254;8;0.126;0.796;3.312;9;0.234;0.676;3.357;10;0.244;0.893;3.274;11;0.229;0.947;3.265;12;-0.091;0.437;3.213;13;-0.134;0.071;3.243;14;-0.153;-0.234;3.274;15;-0.146;-0.262;3.203;16;0.044;0.441;3.229;17;0.076;0.088;3.238;18;0.093;-0.218;3.269;19;0.099;-0.246;3.199
Frame7;0.151;0;-0.025;0.505;3.234;1;-0.031;0.559;3.286;2;-0.035;0.879;3.297;3;-0.032;1.083;3.232;4;-0.176;0.793;3.274;5;-0.349;0.680;3.297;6;-0.278;0.517;3.254;7;-0.278;0.460;3.251;8;0.127;0.796;3.312;9;0.238;0.684;3.362;10;0.248;0.912;3.279;11;0.230;0.971;3.264;12;-0.091;0.436;3.211;13;-0.134;0.069;3.242;14;-0.153;-0.234;3.274;15;-0.146;-0.262;3.203;16;0.044;0.441;3.227;17;0.078;0.094;3.234;18;0.093;-0.217;3.269;19;0.099;-0.246;3.199
Frame8;0.168;0;-0.025;0.505;3.234;1;-0.031;0.559;3.286;2;-0.035;0.879;3.297;3;-0.032;1.083;3.232;4;-0.176;0.793;3.274;5;-0.349;0.680;3.297;6;-0.278;0.517;3.254;7;-0.278;0.460;3.251;8;0.127;0.796;3.312;9;0.238;0.684;3.362;10;0.248;0.912;3.279;11;0.230;0.971;3.264;12;-0.091;0.436;3.211;13;-0.134;0.069;3.242;14;-0.153;-0.234;3.274;15;-0.146;-0.262;3.203;16;0.044;0.441;3.227;17;0.078;0.094;3.234;18;0.093;-0.217;3.269;19;0.099;-0.246;3.199
Frame9;0.185;0;-0.025;0.505;3.232;1;-0.032;0.558;3.284;2;-0.036;0.879;3.295;3;-0.032;1.083;3.231;4;-0.175;0.792;3.271;5;-0.348;0.678;3.297;6;-0.277;0.515;3.250;7;-0.286;0.462;3.248;8;0.127;0.796;3.312;9;0.244;0.693;3.367;10;0.254;0.914;3.287;11;0.252;0.977;3.291;12;-0.091;0.435;3.209;13;-0.134;0.068;3.241;14;-0.153;-0.234;3.273;15;-0.146;-0.262;3.203;16;0.045;0.440;3.225;17;0.079;0.095;3.233;18;0.093;-0.217;3.268;19;0.100;-0.245;3.198
Frame10;0.201;0;-0.025;0.505;3.232;1;-0.032;0.558;3.284;2;-0.036;0.879;3.295;3;-0.032;1.083;3.231;4;-0.175;0.792;3.271;5;-0.348;0.678;3.297;6;-0.277;0.515;3.250;7;-0.286;0.462;3.248;8;0.127;0.796;3.312;9;0.244;0.693;3.367;10;0.254;0.914;3.287;11;0.252;0.977;3.291;12;-0.091;0.435;3.209;13;-0.134;0.068;3.241;14;-0.153;-0.234;3.273;15;-0.146;-0.262;3.203;16;0.045;0.440;3.225;17;0.079;0.095;3.233;18;0.093;-0.217;3.268;19;0.100;-0.245;3.198
